amidha_id,name,link,preview,pacify,aggravate,tridosha,rasa,guna,virya,vipaka,prabhav,attestation_status
A0677,Laghu Sutshekhar Ras,/p/laghu-sutshekhar-ras.html,"A herbo-mineral formulation for hyperacidity, headache, and other Pitta-dominant conditions.",Pitta|Vata,Kapha,False,Tikta,Laghu,Sheeta,Madhura,Amlapittahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0678,Madhuyashtyadi Thailam,/p/madhuyashtyadi-thailam.html,"A cooling medicated oil with Licorice, used for head massage to relieve burning sensation and pain.",Pitta|Vata,Kapha,False,Madhura,Snigdha,Sheeta,Madhura,Dahashamana|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0679,Maha Narayana Thailam,/p/maha-narayana-thailam.html,"A fortified version of Narayana Thailam, this oil is an exceptionally potent remedy for chronic Vata disorders, paralysis, and severe joint pain.",Vata,Pitta,False,Madhura|Tikta,Guru|Snigdha,Ushna,Madhura,Vatahara|Balya|Brimhaniya,OBSERVED:AMIDHA_CC_BY_4_0
A0680,Aja Dugdha,/p/aja-dugdha.html,"Goat's milk is lighter and easier to digest than cow's milk, and is beneficial in respiratory conditions.",Pitta|Kapha,Vata,False,Madhura|Kashaya,Laghu|Ruksha,Sheeta,Madhura,Grahi|Shwasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0681,Mahishi Dugdha,/p/mahishi-dugdha.html,"Buffalo's milk is very heavy and cooling, promoting sleep and weight gain. It is best for those with strong digestion.",Pitta|Vata,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Nidrajanana|Brimhaniya,OBSERVED:AMIDHA_CC_BY_4_0
A0682,Ushtra Dugdha,/p/ushtra-dugdha.html,"Camel's milk is light, slightly salty, and heating. It is used in Ayurveda for edema, piles, and abdominal worms.",Vata|Kapha,Pitta,False,Lavana|Madhura,Laghu|Ruksha,Ushna,Katu,Lekhana|Deepana|Krimighna,OBSERVED:AMIDHA_CC_BY_4_0
A0683,Guda,/p/guda.html,"Jaggery is unrefined cane sugar. It is nourishing and a blood purifier, but can increase Kapha.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Ushna,Madhura,Balya|Raktavardhak,OBSERVED:AMIDHA_CC_BY_4_0
A0684,Phanita,/p/phanita.html,"A semi-solid form of molasses, it is very heavy and can block the channels if used improperly.",Vata,Pitta|Kapha,False,Madhura,Guru,Ushna,Madhura,Brimhaniya,OBSERVED:AMIDHA_CC_BY_4_0
A0685,Makshika Madhu,/p/makshika-madhu.html,"A type of honey collected by smaller bees, considered the best type. It is light, dry, and good for eyes.",Kapha,Pitta|Vata,False,Madhura|Kashaya,Laghu|Ruksha,Ushna,Katu,Lekhana|Chakshushya,OBSERVED:AMIDHA_CC_BY_4_0
A0686,Jaitun Taila,/p/jaitun-taila.html,Olive Oil is good for pacifying Pitta dosha when used externally. It is considered nourishing for the skin.,Pitta|Vata,Kapha,False,Madhura|Kashaya,Guru|Snigdha,Sheeta,Madhura,Balya|Varnya,OBSERVED:AMIDHA_CC_BY_4_0
A0687,Narikela Jala,/p/narikela-jala.html,Coconut water is extremely cooling and hydrating. It is an excellent diuretic and pacifies Pitta dosha.,Pitta,Vata|Kapha,False,Madhura,Laghu|Snigdha,Sheeta,Madhura,Mutrala|Deepana|Dahashamana,OBSERVED:AMIDHA_CC_BY_4_0
A0688,Amlaparni,/p/amlaparni.html,Rheum emodi (Indian Rhubarb) is a potent purgative and is used for constipation and liver disorders.,Kapha|Pitta,Vata,False,Tikta,Laghu|Tikshna,Ushna,Katu,Virechana|Yakrituttejaka,OBSERVED:AMIDHA_CC_BY_4_0
A0689,Aranya Jeeraka,/p/aranya-jeeraka.html,Vernonia anthelmintica (Wild Cumin) is a powerful herb for destroying intestinal worms and parasites.,Kapha|Vata,Pitta,False,Tikta,Laghu|Tikshna,Ushna,Katu,Krimighna|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0690,Bhadra,/p/bhadra.html,Aerva lanata is a diuretic herb used for urinary stones and painful urination.,Pitta|Kapha,Vata,False,Tikta|Kashaya,Laghu,Sheeta,Katu,Mutrala|Ashmaribhedana,OBSERVED:AMIDHA_CC_BY_4_0
A0691,Bhumi Jambuka,/p/bhumi-jambuka.html,Premna herbacea is an anti-inflammatory herb used in rheumatic conditions.,Vata|Kapha,Pitta,False,Tikta,Laghu,Ushna,Katu,Shothahara|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0692,Bhutika,/p/bhutika.html,"Lemongrass (Cymbopogon citratus) is an aromatic, carminative herb that relieves bloating and fever.",Vata|Kapha,Pitta,False,Katu|Tikta,Laghu|Tikshna,Ushna,Katu,Deepana|Jwaraghna,OBSERVED:AMIDHA_CC_BY_4_0
A0693,Chakragaja,/p/chakragaja.html,Celosia argentea is a diuretic and is used for treating urinary stones and painful urination.,Pitta|Kapha,Vata,False,Madhura,Laghu|Ruksha,Sheeta,Madhura,Mutrala|Ashmaribhedana,OBSERVED:AMIDHA_CC_BY_4_0
A0694,Chhatraka,/p/chhatraka.html,"Mushroom is a heavy, nourishing food that can increase Kapha and is difficult to digest for some.",Vata,Kapha|Pitta,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Balya|Brimhaniya,OBSERVED:AMIDHA_CC_BY_4_0
A0695,Dhamargava,/p/dhamargava.html,"Luffa cylindrica (Ridge Gourd) is a vegetable used for its detoxifying properties, especially for the liver.",Kapha|Pitta,Vata,False,Tikta,Laghu|Ruksha,Ushna,Katu,Vamana|Yakrituttejaka,OBSERVED:AMIDHA_CC_BY_4_0
A0696,Gavedhuka,/p/gavedhuka.html,"Coix lacryma-jobi (Job's Tears) is a diuretic and nourishing grain, used for edema and obesity.",Kapha|Pitta,Vata,False,Madhura|Kashaya,Laghu|Ruksha,Ushna,Madhura,Lekhana|Mutrala,OBSERVED:AMIDHA_CC_BY_4_0
A0697,Kshavaka,/p/kshavaka.html,Centipeda minima is a pungent herb used to induce sneezing and clear the nasal passages.,Kapha|Vata,Pitta,False,Katu,Tikshna|Laghu,Ushna,Katu,Kasahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0698,Kurabaka,/p/kurabaka.html,Barleria cristata is used for its anti-inflammatory properties in treating swelling and pain.,Vata|Kapha,Pitta,False,Tikta,Laghu,Ushna,Katu,Shothahara|Vedanasthapana,OBSERVED:AMIDHA_CC_BY_4_0
A0699,Mamsarohini,/p/mamsarohini.html,Soymida febrifuga is a potent astringent used for wound healing and treating diarrhea.,Pitta|Kapha,Vata,False,Kashaya,Laghu|Ruksha,Sheeta,Katu,Vranaropana|Grahi,OBSERVED:AMIDHA_CC_BY_4_0
A0700,Medasaka,/p/medasaka.html,"Litsea glutinosa is used as a demulcent and for its anti-inflammatory properties, especially in poultices.",Vata|Pitta,Kapha,False,Madhura|Kashaya,Guru|Snigdha,Ushna,Madhura,Shothahara|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0701,Icchabhedi rasa,/p/icchabhedi-rasa.html,"A potent purgative formulation containing Jayapala, used for rapid detoxification and treating severe constipation.",Kapha|Vata,Pitta,False,Katu,Tikshna|Laghu,Ushna,Katu,Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0702,Aivana,/p/aivana.html,"Hyoscyamus niger (Henbane) is a toxic nervine sedative used in purified, minute doses for pain and convulsions.",Vata|Kapha,Pitta,False,Tikta|Katu,Guru|Ruksha,Ushna,Katu,Vedanasthapana|Madakari,OBSERVED:AMIDHA_CC_BY_4_0
A0703,Asphota,/p/asphota.html,"A variety of Aparajita (Clitoria ternatea), sharing its brain-tonic and calming properties.",Vata|Pitta,Kapha,False,Tikta|Kashaya,Laghu,Sheeta,Katu,Medhya|Vishaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0704,Brihatyadi Kashayam,/p/brihatyadi-kashayam.html,"A decoction including Brihati, used for urinary tract disorders like dysuria and cystitis.",Vata|Pitta,Kapha,False,Tikta|Madhura,Laghu,Sheeta,Madhura,Mutrala|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
